	brewery_type	city	country	id	latitude	longitude	name	phone	postal_code	state	street	tag_list	updated_at	website_url	Unnamed: 0	name_on_yelp	yelp_business_id	yelp_rating	yelp_review_count	yelp_closed_status
398	brewpub	San Luis Obispo	United States	1154	35.2493387	-120.6420324	Underground Brewing Co.		93401-7017	California	3940 Broad St # 7415	[]	2018-08-24 00:04:37.276		348	Underground Brewing Co.	Jwn4fyDpzjCYTDbv9MIS6Q	4.5	67	True
399	micro	San Luis Obispo	United States	341	35.2615498	-120.645233810861	Bang the Drum Brewery	8587762973	93401-6740	California	950 Orcutt Rd	[]	2018-08-23 23:24:52.341	http://www.bangthedrumbrewery.com	349	Bang The Drum Brewery	knCHYQsIMfWzIDMeYmwfmA	4.0	114	False
400	brewpub	San Luis Obispo	United States	470	35.2651725	-120.67099075	Central Coast Brewing Co - Higuera St.	8057832739	93401	California	6 Higuera St.	[]	2018-08-23 23:26:35.714		350	Central Coast Brewing	a79PKJkJw0-agf3rZEsIFA	4.5	233	False
401	micro	San Luis Obispo	United States	1015	35.2793012	-120.6640407	SLO Brewing Co	8054595604	93401-3513	California	736 Higuera St	[]	2018-08-24 00:02:34.371	http://www.slobrew.com	351	SLO Brew	R0o4dxEqtgFu6VSknrbbBQ	3.5	370	False
402	planning	San Luis Obispo	United States	1109	35.2827525	-120.6596156	There Does Not Exist		93401	California		[]	2018-08-24 00:03:58.056	http://www.theredoesnotexist.com	352	Madonna Inn	w9BOHQoj8rVCwimdH-nPWQ	4.0	1119	False
403	micro	San Marcos	United States	924	33.141537	-117.149141	Port Brewing Co / The Lost Abbey	8009186816	92069-2983	California	155 Mata Way Ste 104	[]	2018-08-24 00:01:07.397	http://www.portbrewing.com	353	The Lost Abbey	l6UMwsi0NnAX3Tm6ru7aGw	4.0	483	False
404	micro	San Marcos	United States	533	33.1374039147521	-117.192821629842	Dos Desperados Brewery	7605666209	92078-3809	California	1241 Linda Vista Dr	[]	2018-08-23 23:27:29.957	http://www.dosdesperadosbrew.com	354	Dos Desperados Brewery	ynTCuV97IWdSYSHHWU1jiA	4.5	90	False
405	micro	San Marcos	United States	1066	33.1041969447363	-117.219483815862	Stumblefoot Brewing	7605663668	92078-5174	California	1784 La Costa Meadows Dr Ste 103	[]	2018-08-24 00:03:20.577	http://www.stumblefoot.com	355	Stumblefoot Brewing Company	XRAC_nTqFiU3vFKZnfSnCw	4.0	107	False
406	brewpub	San Marcos	United States	1159	33.135679	-117.158627	Urge Gastropub & Common House/Mason Ale Works		92078-4347	California	255 Redel Rd	[]	2018-08-24 00:04:42.119		356	Urge Gastropub & Common House	HbenatMYM8QAv1HkkslKVw	3.5	546	False
407	micro	San Marcos	United States	1174	33.140152	-117.145752	Wild Barrel Brewing Company	7605934785	92069-3005	California	692 Rancheros Dr	[]	2018-08-24 00:04:55.890	http://www.wildbarrelbrewing.com	357	Wild Barrel Brewing	cyxtFys5AkKddBr-xQ6p8A	4.5	151	False
408	brewpub	San Rafael	United States	1050	37.9732744779465	-122.52865849686	State Room Brewery	4152957929	94901-3007	California	1132 4th St	[]	2018-08-24 00:03:05.588	http://stateroombrewery.com	358	State Room	DtoeXGzL9g6IiJMfQkTcBQ	4.0	366	False
409	brewpub	San Ramon	United States	460	37.7711485569157	-121.947880000014	Canyon Lakes Golf Course & Brewery		94582-4971	California	640 Bollinger Canyon Way	[]	2018-08-23 23:26:28.223	http://www.canyonlakesgolfbrew.com	359	Canyon Lakes Golf Course	fMyo6UL1FKhuoTk4aLmr2A	3.5	80	False
410	micro	Sanger	United States	688	36.6892344202513	-119.549609431485	House Of Pendragon Brewing Co	5593467786	93657-8727	California	1849 Industrial Way Ste 103	[]	2018-08-23 23:29:38.230	http://www.hopbeer.com	360	House of Pendragon Brewing	eN2Xlrt40vm0ni9HFZPi1Q	4.5	106	False
411	micro	Santa Ana	United States	516	33.7353304960034	-117.853182042562	Deans Brothers Brewing Co.	7145422001	92705-4129	California	1006 S Hathaway St	[]	2018-08-23 23:27:14.058	http://www.deansbros.com	361	Docent Brewing	00G4zUZcQSa4CgfPc5X7zA	4.5	275	False
412	micro	Santa Ana	United States	845	33.7119032978487	-117.845559033414	Network Brewery	6578598004	92705-5503	California	1824 Carnegie Ave	[]	2018-08-23 23:59:58.135	http://www.networkbrewery.com	362	Network Brewery	HzxLLWpSlMzEJAupmHfhFw	4.5	107	False
413	planning	Santa Ana	United States	876	33.7494951	-117.8732213	Old 290 Brewery	7145464255	92704-7463	California		[]	2018-08-24 00:00:25.677		363	BJ's Restaurant & Brewhouse	I2mhPqjE6occH5R_qxXg4w	3.0	717	False
414	micro	Santa Ana	United States	1104	33.7480782319083	-117.869958071529	The Good Beer Company, Inc.	7147142988	92701-4502	California	309 W 4th St	[]	2018-08-24 00:03:53.815	http://www.thegoodbeerco.com	364	BJ's Restaurant & Brewhouse	qsB5M-VDw0n93IKnOXpQSA	3.0	1108	False
415	micro	Santa Barbara	United States	931	34.4235120714286	-119.686497857143	Pure Order Brewing Co	8059662881	93103-3119	California	410 N Quarantina St	[]	2018-08-24 00:01:13.967	http://www.pureorderbrewing.com	365	Pure Order Brewing	Tw5tderBUFzj7fRLVZm2Bg	4.5	78	False
416	brewpub	Santa Barbara	United States	984	34.4404959	-119.7526684	Santa Barbara Brewing Co	8057301040	93101-1601	California	501 State St	[]	2018-08-24 00:02:05.500	http://www.sbbrewco.com	366	Santa Barbara Brewing Co	KC8_Rx4Orlsz8LIonCYXsA	3.5	654	True
417	micro	Santa Barbara	United States	1090	34.4228600952381	-119.688165095238	Telegraph Brewing Co	8059635018	93103-3127	California	418 N Salsipuedes St	[]	2018-08-24 00:03:41.770	http://www.telegraphbrewing.com	367	Telegraph Brewing Company	T0TAXNzN7oY1wRC8jslTjw	4.0	133	False
418	brewpub	Santa Barbara	United States	1099	34.4124557391304	-119.69542473913	The Brewhouse	8059632739	93101-3824	California	229 W Montecito St	[]	2018-08-24 00:03:49.624	http://www.brewhousesb.com	368	The Brewhouse	FTFaEinJgzqY0ZHQMUSpQQ	3.5	650	False
419	micro	Santa Clara	United States	633	37.3625383916082	-121.950316757586	Golden State Brewery	4087272337	95050-2812	California	1252 Memorex Dr	[]	2018-08-23 23:28:53.181	http://www.goldenstate.beer	369	Golden State Brewery	e_Ay9SwB3Lmn2srg7I6xTA	4.5	154	False
420	brewpub	Santa Clara	United States	1083	37.3481478859025	-121.946024306771	Taplands Brewery	4087092990	95050-5479	California	1171 Homestead Rd Ste 110	[]	2018-08-24 00:03:36.157	http://www.taplands.com	370	Taplands	xFbceEJZeM_ViNnpbV3kaw	4.5	202	False
421	micro	Santa Clarita	United States	921	34.4307943469388	-118.571182040816	Pocock Brewing Company	6617754899	91355-3487	California	24907 Avenue Tibbitts Ste B	[]	2018-08-24 00:01:04.642	http://www.pocockbrewing.com	371	Pocock Brewing Company	551OtNLPBcrCbXy7o23L-g	4.5	111	False
422	brewpub	Santa Cruz	United States	1006	36.9859968034963	-122.030853013199	Shanty Shack Brewing	8313160800	95060-2118	California	138 Fern St	[]	2018-08-24 00:02:26.436	http://shantyshackbrewing.com	372	Shanty Shack Brewing	dUn_IxzAw_t5QWFj2g-5Aw	4.5	62	False
423	micro	Santa Cruz	United States	557	36.9684053	-122.0136488	East Cliff Brewing Company	8317135540	95062-4844	California	21517 E Cliff Dr	[]	2018-08-23 23:27:50.248	http://www.eastcliffbrewing.com/	373	East Cliff Brewing Company	1MRbxbLHItRgSmYBtvsFig	4.5	63	False
424	brewpub	Santa Cruz	United States	691	36.9595996	-122.0490197	Humble Sea Brewing Co	8314316189	95060-5866	California	820 Swift St	[]	2018-08-23 23:29:40.975	http://www.humblesea.com	374	Santa Cruz Mountain Brewing	T_GBdBFFH88wtAv335itrw	4.0	374	False
425	brewpub	Santa Cruz	United States	846	36.9666152449717	-121.964793547168	New Bohemia Brewing Co	8313500253	95062-4447	California	1030 41st Ave	[]	2018-08-23 23:59:59.064	http://www.nubobrew.com	375	New Bohemia Brewing Company	tz0E0sI5sy0Fwh81ZJbxGw	4.5	123	False
426	planning	Santa Maria	United States	491	34.9531295	-120.4358577	Coastal Star Brewing Company	8053284677	93455-1722	California		[]	2018-08-23 23:26:52.725	http://www.coastalstarbrewing.com	376	Firestone Walker Brewing- Buellton	6CvGrXTNIps_YOklbEmcJg	4.0	612	False
427	brewpub	Santa Rosa	United States	1054	38.459216	-122.717258	Steele and Hops Public House	7075232201	95401	California	1901 Mendocino Ave	[]	2018-08-24 00:03:09.801	http://www.steeleandhops.com	377	Steele & Hops	iqhfwrMxzWz3skCn_d-Npg	4.0	277	False
428	brewpub	Santa Rosa	United States	269	38.4387767	-122.716772864805	2 Tread Brewing Co	4152330857	95401-6399	California	1018 Santa Rosa Plz	[]	2018-08-23 23:23:44.684	http://www.2treadbrewing.com	378	Old Possum Brewing Co.	TQOWLWuSbBjaNI4pyZRBNw	4.0	42	False
429	brewpub	Santa Rosa	United States	611	38.4490003952644	-122.726607894552	Fogbelt Brewing Co	7079783400	95401-4211	California	1305 Cleveland Ave	[]	2018-08-23 23:28:35.062	http://www.fogbeltbrewing.com	379	Fogbelt Brewing Company	tS2uPp6qbMDPWIQeS6ZXcA	4.0	237	False
430	micro	Santa Rosa	United States	663	38.4017722037199	-122.724130155207	HenHouse Brewing		95407-7711	California	322 Bellevue Ave # 2	[]	2018-08-23 23:29:17.579	http://www.henhousebrewing.com	380	HenHouse Brewing Company	3VDUOLsgzPWcmB5j5CJrgw	4.5	175	False
431	brewpub	Santa Rosa	United States	882	38.3909741926312	-122.72520784451	Old Possum Brewing Company	7073037177	95407	California	357 Sutton Pl	[]	2018-08-24 00:00:30.207	http://www.oldpossumbrewing.com	381	Old Possum Brewing Co.	TQOWLWuSbBjaNI4pyZRBNw	4.0	42	False
432	micro	Santa Rosa	United States	920	38.4745522221729	-122.740072013595	Plow Brewing Company	7078434583	95403-2011	California	3334 Industrial Dr	[]	2018-08-24 00:01:03.685	http://www.sonomacounty.com/brewery/plow-brewing-company	382	Plow Brewing Company	O__keAIl8YnHInwzOSi1kw	4.5	58	False
433	regional	Santa Rosa	United States	970	38.4418139	-122.7116607	Russian River Brewing Co	7075452337	95404-4407	California	725 4th St	[]	2018-08-24 00:01:51.277	http://www.russianriverbrewing.com	383	Russian River Brewing	vvFI4RMZD8ghnzaVu0zmeg	4.0	2911	False
434	micro	Santa Rosa	United States	971	38.4216577	-122.7094385	Russian River Brewing Co - Production		95404-5968	California	1812 Ferdinand Ct	[]	2018-08-24 00:01:52.300	http://www.russianriverbrewing.com	384	Russian River Brewing	vvFI4RMZD8ghnzaVu0zmeg	4.0	2911	False
435	micro	Santa Rosa	United States	1000	38.4042274995945	-122.723620271205	Seismic Brewing Co	7075445996	95407-5711	California	2932 Dutton Ave	[]	2018-08-24 00:02:20.041	http://www.seismicbrewingco.com/	385	Creek Monkey Tap House	vuGJh336hFKJ7x35ZfG27A	3.5	496	False
436	brewpub	Santa Rosa	United States	1110	38.43982595007	-122.713217499838	Third Street Aleworks	7075233060	95404-4418	California	610 3rd St	[]	2018-08-24 00:03:58.965	http://www.thirdstreetaleworks.com	386	Third Street AleWorks BrewPub	vHaFYLNaV2NYcqo-uH1stA	3.5	609	False
437	brewpub	Santa Rosa	United States	1186	38.4497163635054	-122.688361	Yeti Restaurant	7075219608	95405-4703	California	190 Farmers Ln	[]	2018-08-24 00:05:06.390	http://www.yetirestaurant.com	387	Yeti Restaurant	HxVCBANUOGlLWkiHEnyH0Q	4.0	180	False
438	micro	Santa Rosa	United States	1004	38.4370939574769	-122.715472553127	Shady Oak Barrel House	7075958958	95401-6339	California	420 1st St	[]	2018-08-24 00:02:23.983	http://shadyoakbarrelhouse.com	388	Shady Oak Barrel House	dxJC89nAthvOL07Inue9Sg	4.5	12	False
439	micro	Santee	United States	504	32.832115	-116.97958	Council Brewing Company		92071	California	9962 Prospect Ave	[]	2018-08-23 23:27:03.927		389	Council Brewing Company	RKyEAn0Ql0NaJUSjRx0k6Q	4.5	13	True
440	micro	Santee	United States	645	32.8310696	-116.9644235	Groundswell Brewing Co	6107499123	92071-4411	California	10151 Prospect Ave	[]	2018-08-23 23:29:03.668	http://www.groundswellbrew.com	390	Groundswell Brewing Company	OnKi06PzjXEa_4QDBU2DDg	4.0	24	False
441	micro	Sebastopol	United States	273	38.3845125	-122.833250158374	3 Disciples Brewing	7072287309	95472-5937	California		[]	2018-08-23 23:23:48.038	http://www.3disciplesbrewing.com/home	391	3 Disciples Brewing	IJWknsSehEbX1_LWrfBzNg	4.0	22	False
442	planning	Sebastopol	United States	454	38.3845125	-122.833250158374	California Cider Co.	7078291101	95472	California		[]	2018-08-23 23:26:23.331	http://www.acecider.com	392	Whole Foods Market	3PFlZW1NUqPTHkur31SAqg	3.0	88	False
443	brewpub	Sebastopol	United States	1178	38.4033133	-122.8211041	Woodfour Brewing Company	7078233144	95472-3462	California	6780 Depot St Ste 160	[]	2018-08-24 00:04:59.263		393	Woodfour	xoVDnHUI0fB6deU1T8QYgg	3.5	314	False
444	micro	Signal Hill	United States	1093	33.8043697	-118.1806752	Ten Mile Brewing	5626121255	90755-3433	California	1136 E Willow St	[]	2018-08-24 00:03:44.696	http://www.tenmilebrewing.com	394	Ten Mile Brewing	RgNkkAY_ZoD3CVT60pkAtQ	4.5	175	False
445	brewpub	Solana Beach	United States	916	32.9977749	-117.2737068	Pizza Port Solana Beach	8584817332	92075-1128	California	135 N Highway 101	[]	2018-08-24 00:00:59.868	http://www.pizzaport.com	395	Pizza Port Solana Beach	Dufn2sTES6eKdnMGv7gV0Q	4.0	1375	False
446	brewpub	Solvang	United States	1027	34.5961546638664	-120.144866279994	Solvang Brewing Co	8056882337	93463-2607	California	1547 Mission Dr	[]	2018-08-24 00:02:44.877	http://www.solvangbrewingcompany.com	396	Solvang Brewing Company	VXs5-rKrlP6qlHQtVpIqng	3.5	1201	False
447	micro	Sonoma	United States	1030	38.294506	-122.477788	Sonoma Springs Brewing Co	7079387422	95476-6357	California	19449 Riverside Dr Ste 101	[]	2018-08-24 00:02:47.771	http://www.sonomaspringsbrewing.com	397	Sonoma Springs Brewing Company	EeLQR1aj4vReei1XilbpLw	4.0	44	False
448	brewpub	Sonoma	United States	1029	38.2920432165175	-122.459982098514	Sonoma Grille	7079387542	95476-6626	California	165 W Napa St	[]	2018-08-24 00:02:46.687	http://www.sonomagrilleandbar.com	398	Sonoma Grille	4iqSzhA0rvJw8hhW--nHgg	4.0	260	False
449	micro	South Lake Tahoe	United States	1035	38.9118004	-120.0074997	South Lake Brewing Company	5305780087	96150-6307	California	1920 Lake Tahoe Blvd	[]	2018-08-24 00:02:52.173	http://www.southlakebeer.com	400	South Lake Brewing	ocQt8Ey9ws_zUMyI0FvTfA	4.5	129	False
450	brewpub	South Lake Tahoe	United States	413	38.9467943321399	-119.961915731826	Brewery At Lake Tahoe	5305444369	96150-8900	California	3542 Lake Tahoe Blvd	[]	2018-08-23 23:25:57.730	http://www.brewerylaketahoe.com	401	Brewery At Lake Tahoe	sIqOqgtndY9n5RXSu-Zkjw	3.5	740	False
451	micro	South Lake Tahoe	United States	890	38.9609739411765	-119.945000117647	Outpost Brewing Co	5304949805	96150-6913	California	932 Stateline Ave	[]	2018-08-24 00:00:36.868		402	South of North Brewing	zSQcRcTdainEdNHkQihF4g	4.5	41	False
452	brewpub	South Lake Tahoe	United States	1008	38.9447279499115	-119.969867893245	Sidellis Lake Tahoe	5306003999	96150	California	3350 Sandy Way	[]	2018-08-24 00:02:28.172		403	Sidellis Lake Tahoe	Oq2WrrFmOZnooCHvamYasA	4.5	191	False
453	brewpub	South Lake Tahoe	United States	492	38.925231	-119.986213	Cold Water Brewery and Grill	5305444677	96150-7707	California	2544 Lake Tahoe Blvd	[]	2018-08-23 23:26:53.644	http://www.tahoecoldwaterbrewery.com	404	Cold Water Brewery and Grill	dY-hphn5dOAKEtlv0WbaCg	4.0	818	False
454	micro	South Lake Tahoe	United States	762	38.9147620899163	-120.001995680535	Lake Tahoe AleWorX	5306000442	96150-6404	California	2050 Lake Tahoe Blvd	[]	2018-08-23 23:58:45.703	http://www.laketahoealeworx.com	405	Lake Tahoe AleWorX	-mhW_lp-SjCqVEJlSOk6Rw	4.0	366	False
455	proprietor	Stockton	United States	669	37.9577016	-121.2907796	High Water Brewing	5304409098	95204-2943	California		[]	2018-08-23 23:29:23.046	http://www.highwaterbrewing.com	407	High Water Brewing	tAqmWx5GyR5RPR4g3VUU7g	5.0	4	True
456	micro	Stockton	United States	473	37.9543919591837	-121.287410571429	Channel Brewing Co.	2094904133	95209-4506	California	110 N San Joaquin St	[]	2018-08-23 23:26:38.066	http://www.channelbrewing.co	408	Channel Brewing Company	QzPYps1WRF2BJM3p7t7FLg	4.0	38	False
457	micro	Suisun City	United States	945	38.242484	-122.041544	Right Eye Brewing Co	7074161347	94585	California	301 Spring St	[]	2018-08-24 00:01:27.572	http://www.righteyebrewing.com	409	Right Eye Brewing Company	Q16BANtGPSwRukKYGfUJgA	4.0	64	True
458	brewpub	Sunnyvale	United States	586	37.3868866209258	-121.989575525141	Faultline Brewing Co	4087362739	94085-4040	California	1235 Oakmead Pkwy	[]	2018-08-23 23:28:14.349		410	Faultline Brewing Company	7nJZeLBxqcqH4-xzvXUMAw	3.0	965	False
459	brewpub	Sunnyvale	United States	600	37.37738	-122.03007	Firehouse Grill & Brewery	4087739500	94086-6113	California	111 S Murphy Ave	[]	2018-08-23 23:28:26.270	http://www.firehousegrill.com	411	Firehouse Grill and Brewery	ywjEihEgqpPHxGvaeY8pLA	2.5	786	True
460	micro	Sunnyvale	United States	934	37.40446295	-121.992082676137	Red Branch Brewing Company / Rabbits Foot Meadery	4087470770	94089-2205	California	1246 Birchwood Dr	[]	2018-08-24 00:01:16.941	http://www.redbranchcider.com	412	Red Branch Cider Company	aUoNxt365saxHS_8V3d2Cw	4.5	16	False
461	brewpub	Susanville	United States	763	40.4055904	-120.6326661	Lassen Ale Works @ The Pioneer Saloon	5302577666	96130-4372	California	724 Main St	[]	2018-08-23 23:58:46.626	http://www.lassenaleworks.com	413	Lassen Ale Works	381vEQPKTZjX8vykg_rLmw	4.0	293	False
462	brewpub	Taft	United States	384	35.1410971836735	-119.459165816327	Black Gold Brewing Co	6617656550	93268-3109	California	508 Center St	[]	2018-08-23 23:25:32.191		414	Black Gold Brewing Company	oBkDRGdSgOHKWPwL82eSew	4.0	58	False
463	micro	Temecula	United States	291	33.4931038237071	-117.148530613469	Aftershock Brewing Co	9519722256	92590-2893	California	28822 Old Town Front St Ste 107	[]	2018-08-23 23:24:04.858	http://www.aftershockbrewingco.com	415	Aftershock Brewing	LSBHN3k4gC-ZHthTndsNBg	4.5	179	False
464	brewpub	Temecula	United States	728	33.5258689204202	-117.158447917817	Karl Strauss Brewing Co	9512257963	92591-5521	California	40868 Winchester Rd	[]	2018-08-23 23:58:15.880	http://www.karlstrauss.com	416	Karl Strauss Brewing Company	dM_SLFVmMMg0mrJTfY58TQ	4.5	975	False
465	micro	Thousand Oaks	United States	1169	34.161542	-118.809516	Westlake Brewing & Libation	7472227231	91362-3909	California	31111 Via Colinas # 200	[]	2018-08-24 00:04:51.113	http://westlakebrewingcompany.com	417	Westlake Brewing & Libations	oXdadbdCq9rnShsxAEfcxQ	4.0	95	False
466	micro	Torrance	United States	287	33.8431391	-118.3378601	Absolution Brewing Co	3104904860	90503-3808	California	2878 Columbia St	[]	2018-08-23 23:24:01.308	http://www.absolutionbrewingcompany.com	418	Absolution Brewing Company	t9lMsGTZvUA8WzI__ByPcA	4.0	280	False
467	micro	Torrance	United States	502	33.8450009362138	-118.31311668331	Cosmic Brewery	4242592337	90501-1511	California	20316 Gramercy Pl	[]	2018-08-23 23:27:02.098	http://www.cosmicbrewery.com	419	Cosmic Brewery	a8IDCwE9e_LutPaPy5QQ2Q	4.0	107	False
468	micro	Torrance	United States	545	33.8417185	-118.3115036	Dudes' Brewing Co	4242712915	90501-1807	California	1840 W 208th St	[]	2018-08-23 23:27:39.898	http://www.thedudesbrew.com	420	The Dudes' Brewing Company	PvYuqkCIZIGANu062CNSqQ	4.0	341	False
469	micro	Torrance	United States	826	33.8465751	-118.3101863	Monkish Brewing Co	3102952157	90501-1504	California	20311 S Western Ave	[]	2018-08-23 23:59:41.931	http://www.monkishbrewing.com	421	Monkish Brewing	dXf2WL8hy1O1sf8cSdr4MQ	4.5	584	False
470	brewpub	Torrance	United States	936	33.8353441138618	-118.316127395501	Red Car Brewery and Restaurant	3107820222	90501-2717	California	1266 Sartori Ave	[]	2018-08-24 00:01:18.772	http://www.redcarbrewery.com	422	Red Car	yqgFXOwuFeKtkaS13YafFw	3.5	462	False
471	micro	Torrance	United States	993	33.8431475	-118.339288	Scholb Premium Ales	4243507303	90503-3806	California	2964 Columbia St	[]	2018-08-24 00:02:13.889	http://www.drinkscholb.com	423	Scholb Premium Ales	RRr8WM9-tTUDH1xSN56tzQ	4.5	129	False
472	micro	Torrance	United States	1018	33.8467722	-118.3180205	Smog City Brewing Wood Cellar	3103207664	90501	California	1879 Del Amo Blvd	[]	2018-08-24 00:02:37.112	http://www.smogcitybrewing.com	424	Phantom Carriage Brewery	x5Qt08wnTKU7_VmGin7k7w	4.5	547	False
473	micro	Torrance	United States	1063	33.8414814	-118.3240401	Strand Brewing Co	3105170900	90501-1418	California	2201 Dominguez St	[]	2018-08-24 00:03:17.231	http://www.strandbrewing.com	425	Strand Brewing	rK1hEGYnvTOF4z6CrgBo9g	4.5	177	False
474	micro	Torrance	United States	1188	33.8372008461408	-118.316350719908	Yorkshire Square Brewing Co.	4243765115	90501-2236	California	1109 Van Ness Ave	[]	2018-08-24 00:05:08.448	http://www.yorkshiresquarebrewery.com	426	Strand Brewing	rK1hEGYnvTOF4z6CrgBo9g	4.5	177	False
475	micro	Torrance	United States	1190	33.8635371	-118.3524672	Zymurgy Brew Works	3106502474	90505-3613	California	22755 Hawthorne Blvd	[]	2018-08-24 00:05:10.420	http://www.zymurgybrewworks.com	427	Zymurgy Brew Works & Tasting Room	VqYY3fw4ksS4vLCUu6GrTQ	5.0	69	False
476	brewpub	Torrance	United States	685	33.8577324	-118.367733	HopSaint Brewing Company	3102144611	90503-1005	California	5160 W 190th St	[]	2018-08-23 23:29:35.668	http://www.hopsaint.com	428	HopSaint Brewing	2n4M8j-ZzkfnDdQzA5NB_w	4.0	638	False
477	micro	Tracy	United States	832	37.7545317	-121.4145449	Morgan Territory Brewing	2098348664	95376-2820	California	1885 N Macarthur Dr	[]	2018-08-23 23:59:47.458	http://www.morganterritorybrewing.com	429	Morgan Territory Brewing	PiwCa8917r7voSmV_4ITGg	4.5	76	False
478	micro	Truckee	United States	594	39.3225323692432	-120.193172369243	FiftyFifty Brewing Production Facility	5305872337	96161-5905	California	10434 River Park Pl	[]	2018-08-23 23:28:20.890		430	Fifty Fifty Brewing	I7yF2BD6OswUfmpvLhighw	3.5	578	False
479	micro	Tulare	United States	740	36.1930799286453	-119.334979752843	Kaweah Brewing Co.	5599725573	93274	California	1054 E Walnut Ave	[]	2018-08-23 23:58:26.508	http://www.kaweahbrewing.com	431	BarrelHouse Brewing - Visalia	FFxyZxuZ9he64PZqr8zW9g	4.0	78	False
480	micro	Turlock	United States	550	37.50655825	-120.88265345	Dust Bowl Brewing Co	2096341934	95380-9403	California	3000 Fulkerth Rd	[]	2018-08-23 23:27:43.947	http://www.dustbowlbrewing.com	432	Dust Bowl Brewery Taproom	NeovfBbeK7Hz3DxUyn8U9g	3.5	624	False
481	brewpub	Tustin	United States	321	33.7419754	-117.823173	Archaic Craft Brewery At Centro	7142588817	92780-4408	California	140 E Main St	[]	2018-08-23 23:24:32.002		433	Centro	DKcSNybzGswjHLNalKF2Pg	4.5	407	False
482	planning	Tustin	United States	1084	33.7458511	-117.826166	TAPS Brewery and Barrel Room		92780-7302	California		[]	2018-08-24 00:03:36.593		434	TAPS Brewery & Barrel Room	TFRRRzkUL4y6wMWxg8b28w	4.5	114	False
483	brewpub	Ukiah	United States	1152	39.1494585102041	-123.207638326531	Ukiah Brewing Co	7074685898	95482-4903	California	102 S State St	[]	2018-08-24 00:04:35.403	http://www.ukiahbrewingco.com	435	Ukiah Brewing Company & Restaurant	yrnFjW33hpU3Q3RDkCMHvw	4.0	226	False
484	micro	Upland	United States	942	34.0958210564326	-117.648520315882	Rescue Brewing Co	9095362739	91786-6019	California	167 N 2nd Ave	[]	2018-08-24 00:01:24.421	http://www.rescuebrewingco.com	436	Rescue Brewing	Qieow56f1qPKRXD0Ejsz8w	4.5	122	False
485	planning	Vacaville	United States	433	38.3565773	-121.9877444	Brewery In Planning - Vacaville	7073379522	95688-2526	California		[]	2018-08-23 23:26:07.812		437	Heretic Brewing Company	QnTu16xTySvm83gFBVzIZw	4.5	253	False
486	micro	Vallejo	United States	842	38.132142	-122.259292	Napa Smith Brewery	7072552912	94589-2250	California	101 Yolano Dr	[]	2018-08-23 23:59:55.523	http://www.napasmithbrewery.com	438	Napa Smith Brewery	fHODrr6F1xy9QloKGJFYzw	4.5	65	False
487	brewpub	Vallejo	United States	808	38.0998706	-122.2631011	Mare Island Brewing Co.	7075563000	94590-5801	California	289 Mare Island Way	[]	2018-08-23 23:31:07.094	http://www.mareislandbrewingco.com	439	Mare Island Brewing Co - Coal Shed Brewery	PrIuZmUgFd8kVJdPTAQhSg	4.5	10	False
488	micro	Ventura	United States	1129	34.2781592040816	-119.299444632653	Topa Topa Brewing Co	8056289255	93001-2723	California	104 E Thompson Blvd	[]	2018-08-24 00:04:16.595	http://www.topatopabrewingco.com	440	Topa Topa Brewing Company	k4botUuCbpaHLLX6C3sKwQ	4.5	176	False
489	brewpub	Ventura	United States	312	34.2807334693878	-119.293587428571	Anacapa Brewing Co	8056432337	93001-2627	California	472 E Main St	[]	2018-08-23 23:24:23.884	http://www.anacapabrewing.com	441	Anacapa Brewing	jRHjyncSn7KyQ6_SAz0wWQ	4.0	459	False
490	planning	Ventura	United States	434	34.343649	-119.295171010504	Brewery in Planning - Ventura	8054151211	93003-8058	California		[]	2018-08-23 23:26:08.237	http://seawardbrewing.com	442	Ventura Coast Brewing	7-18hDIQaFTxnUjl0xDBHA	4.5	111	False
491	micro	Ventura	United States	770	34.2783583966805	-119.290873458709	Leashless Brewing	8056289474	93001-2826	California	585 E Thompson Blvd	[]	2018-08-23 23:58:52.803	http://www.leashlessbrewing.com	443	Leashless Brewing	2lElvqfxcK_KY9QRIIxY0w	4.0	93	False
492	micro	Ventura	United States	802	34.2618160149034	-119.235440075954	Madewest Brewing Company	8059475002	93003-5673	California	1744 Donlon St	[]	2018-08-23 23:59:20.499	http://www.madewest.com	444	MadeWest Brewing Company	hhCUi6p4Do0Y4zG8KiAJPA	4.5	160	False
493	micro	Ventura	United States	1019	34.3942095907318	-119.443877930774	Smoke Mountain Brewery	8058047954	93001-9794	California	6520 Casitas Pass Rd	[]	2018-08-24 00:02:38.004	http://www.smokemtn.com	445	Rincon Brewery	wupvqueqdEZXQxv14sa9vw	4.0	345	False
494	micro	Ventura	United States	1163	34.2798839375	-119.294558770833	Ventura Coast Brewing Company	8056678640	93001-2702	California	76 S Oak St	[]	2018-08-24 00:04:45.258	http://www.vcbc.beer	446	Ventura Coast Brewing	7-18hDIQaFTxnUjl0xDBHA	4.5	111	False
495	brewpub	Visalia	United States	410	36.3300786	-119.2906961	Brewbakers Brewing Co	5596272739	93291-6355	California	219 E Main St	[]	2018-08-23 23:25:54.818	http://www.brewbakersbrewingco.com	447	Brewbakers Brewing Company	zD69vO3GNEWdOYW0qfbmbQ	4.0	383	False
